hgnc_symbol,hgnc_id,go_name,go_id,go_domain,ncon_gene,ncon_go,global_padj,gene_padj,pval,sim,sem_sim,cilow_global_padj,ciupp_global_padj,cilow_gene_padj,ciupp_gene_padj,cilow_pval,ciupp_pval
KAT6A,13013,transcription coregulator activity,GO:0003712,molecular function,23,6,2.095e-01,1.482e-01,1.363e-01,5.446e-01,1.759e-02,1.774e-01,2.475e-01,1.127e-01,1.949e-01,1.063e-01,1.746e-01
KAT6A,13013,protein binding,GO:0005515,molecular function,23,157,2.311e-01,1.614e-01,1.590e-01,5.175e-01,1.343e-02,1.991e-01,2.681e-01,1.345e-01,1.938e-01,1.331e-01,1.899e-01
KAT6B,17582,histone binding,GO:0042393,molecular function,13,8,8.790e-02,2.621e-02,2.868e-03,9.570e-01,7.415e-03,8.550e-02,9.036e-02,2.008e-02,3.422e-02,1.365e-03,6.024e-03
KAT6B,17582,transcription factor binding,GO:0008134,molecular function,13,6,8.790e-02,3.651e-02,7.973e-03,9.258e-01,3.771e-03,8.550e-02,9.036e-02,3.125e-02,4.266e-02,6.750e-03,9.418e-03
KAT6B,17582,histone acetylation,GO:0016573,biological process,13,8,8.790e-02,3.780e-02,9.162e-03,9.175e-01,6.149e-03,8.550e-02,9.036e-02,3.050e-02,4.685e-02,7.116e-03,1.180e-02
KAT6B,17582,"positive regulation of transcription, DNA-templated",GO:0045893,biological process,13,26,8.922e-02,4.976e-02,2.182e-02,8.246e-01,1.521e-02,8.462e-02,9.407e-02,4.665e-02,5.308e-02,1.725e-02,2.760e-02
KAT6B,17582,"negative regulation of transcription, DNA-templated",GO:0045892,biological process,13,26,8.922e-02,4.976e-02,2.530e-02,8.010e-01,1.056e-02,8.462e-02,9.407e-02,4.665e-02,5.308e-02,2.128e-02,3.009e-02
KAT6B,17582,histone H3 acetylation,GO:0043966,biological process,13,12,9.096e-02,5.073e-02,2.660e-02,7.946e-01,1.839e-02,8.905e-02,9.290e-02,4.586e-02,5.611e-02,1.982e-02,3.569e-02
KAT6B,17582,MOZ/MORF histone acetyltransferase complex,GO:0070776,cellular component,13,3,9.289e-02,5.073e-02,2.855e-02,7.836e-01,1.841e-02,8.359e-02,1.032e-01,4.586e-02,5.611e-02,2.109e-02,3.864e-02
KAT6B,17582,positive regulation of transcription by RNA polymerase II,GO:0045944,biological process,13,38,9.329e-02,5.073e-02,3.207e-02,7.666e-01,3.739e-03,8.703e-02,1.000e-01,4.586e-02,5.611e-02,3.019e-02,3.406e-02
KAT6B,17582,acetyltransferase activity,GO:0016407,molecular function,13,12,1.316e-01,8.292e-02,6.219e-02,6.702e-01,6.658e-03,1.245e-01,1.392e-01,7.458e-02,9.220e-02,5.593e-02,6.915e-02
KAT6B,17582,histone acetyltransferase activity,GO:0004402,molecular function,13,7,1.760e-01,1.195e-01,1.026e-01,5.918e-01,1.573e-02,1.495e-01,2.072e-01,9.210e-02,1.551e-01,8.142e-02,1.294e-01
KAT6B,17582,transcription coregulator activity,GO:0003712,molecular function,13,6,1.823e-01,1.195e-01,1.101e-01,5.804e-01,1.749e-02,1.514e-01,2.194e-01,9.210e-02,1.551e-01,8.535e-02,1.420e-01
KAT6B,17582,protein binding,GO:0005515,molecular function,13,157,2.088e-01,1.353e-01,1.353e-01,5.447e-01,2.633e-02,1.616e-01,2.698e-01,9.423e-02,1.942e-01,9.423e-02,1.942e-01
SLC26A11,14471,Golgi apparatus,GO:0005794,cellular component,14,5,1.578e-01,3.494e-01,8.528e-02,6.171e-01,5.322e-02,9.785e-02,2.546e-01,2.521e-01,4.844e-01,3.898e-02,1.866e-01
SLC26A11,14471,intracellular membrane-bounded organelle,GO:0043231,cellular component,14,32,1.620e-01,3.494e-01,9.136e-02,6.109e-01,9.640e-03,1.472e-01,1.783e-01,2.521e-01,4.844e-01,7.901e-02,1.056e-01
SLC26A11,14471,endoplasmic reticulum,GO:0005783,cellular component,14,17,1.757e-01,3.494e-01,9.890e-02,5.925e-01,5.621e-02,1.073e-01,2.876e-01,2.521e-01,4.844e-01,4.463e-02,2.191e-01
SLC26A11,14471,sulfate transport,GO:0008272,biological process,14,4,2.325e-01,3.494e-01,1.550e-01,5.120e-01,6.600e-02,1.310e-01,4.126e-01,2.521e-01,4.844e-01,6.860e-02,3.503e-01
SLC26A11,14471,extracellular exosome,GO:0070062,cellular component,14,13,2.456e-01,3.494e-01,1.711e-01,5.030e-01,2.565e-02,1.984e-01,3.040e-01,2.521e-01,4.844e-01,1.240e-01,2.362e-01
SLC26A11,14471,anion:anion antiporter activity,GO:0015301,molecular function,14,27,2.506e-01,3.494e-01,1.761e-01,4.976e-01,2.349e-02,2.066e-01,3.040e-01,2.521e-01,4.844e-01,1.302e-01,2.381e-01
SLC26A11,14471,anion transmembrane transporter activity,GO:0008509,molecular function,14,53,2.716e-01,3.494e-01,1.989e-01,4.748e-01,2.115e-02,2.277e-01,3.241e-01,2.521e-01,4.844e-01,1.525e-01,2.593e-01
SLC26A11,14471,nucleoplasm,GO:0005654,cellular component,14,4,3.114e-01,3.719e-01,2.422e-01,4.341e-01,2.916e-02,2.409e-01,4.026e-01,2.766e-01,5.001e-01,1.719e-01,3.410e-01
SLC26A11,14471,integral component of membrane,GO:0016021,cellular component,14,10,3.188e-01,3.763e-01,2.368e-01,4.241e-01,8.009e-02,1.622e-01,6.264e-01,2.800e-01,5.058e-01,8.821e-02,6.355e-01
SLC26A11,14471,integral component of plasma membrane,GO:0005887,cellular component,14,17,3.248e-01,3.509e-01,2.531e-01,4.243e-01,3.365e-02,2.472e-01,4.266e-01,2.539e-01,4.848e-01,1.752e-01,3.655e-01
SLC26A11,14471,sulfate transmembrane transporter activity,GO:0015116,molecular function,14,6,3.322e-01,3.509e-01,2.622e-01,4.178e-01,2.626e-02,2.689e-01,4.105e-01,2.539e-01,4.848e-01,1.967e-01,3.495e-01
SLC26A11,14471,plasma membrane,GO:0005886,cellular component,14,16,3.550e-01,3.509e-01,2.875e-01,3.960e-01,3.732e-02,2.649e-01,4.757e-01,2.539e-01,4.848e-01,1.947e-01,4.245e-01
SLC26A11,14471,protein binding,GO:0005515,molecular function,14,157,3.979e-01,3.719e-01,3.363e-01,3.611e-01,3.067e-02,3.129e-01,5.061e-01,2.766e-01,5.001e-01,2.482e-01,4.555e-01
SLC26A11,14471,lysosomal membrane,GO:0005765,cellular component,14,9,5.113e-01,4.660e-01,4.660e-01,2.726e-01,4.872e-02,3.728e-01,7.012e-01,3.167e-01,6.859e-01,3.167e-01,6.859e-01
RGS17,14088,protein binding,GO:0005515,molecular function,2,157,1.543e-01,8.167e-02,8.167e-02,6.282e-01,1.727e-02,1.314e-01,1.812e-01,6.279e-02,1.062e-01,6.279e-02,1.062e-01
STOML3,19420,plasma membrane,GO:0005886,cellular component,2,16,2.324e-01,2.767e-01,1.575e-01,5.138e-01,4.858e-02,1.513e-01,3.570e-01,1.769e-01,4.328e-01,8.332e-02,2.976e-01
STOML3,19420,protein binding,GO:0005515,molecular function,2,157,3.507e-01,2.815e-01,2.815e-01,4.004e-01,3.763e-02,2.548e-01,4.827e-01,1.858e-01,4.266e-01,1.858e-01,4.266e-01
STOM,3383,identical protein binding,GO:0042802,molecular function,14,4,1.211e-01,2.124e-01,5.449e-02,6.885e-01,3.209e-02,9.017e-02,1.627e-01,1.197e-01,3.771e-01,3.260e-02,9.107e-02
STOM,3383,blood microparticle,GO:0072562,cellular component,14,5,1.392e-01,2.124e-01,6.724e-02,6.553e-01,4.592e-02,9.060e-02,2.140e-01,1.197e-01,3.771e-01,3.319e-02,1.362e-01
STOM,3383,extracellular space,GO:0005615,cellular component,14,19,1.638e-01,2.124e-01,9.037e-02,6.123e-01,2.187e-02,1.327e-01,2.022e-01,1.197e-01,3.771e-01,6.539e-02,1.249e-01
STOM,3383,vesicle,GO:0031982,cellular component,14,5,1.841e-01,2.124e-01,1.099e-01,5.786e-01,3.967e-02,1.302e-01,2.603e-01,1.197e-01,3.771e-01,6.067e-02,1.991e-01
STOM,3383,mitochondrion,GO:0005739,cellular component,14,16,1.945e-01,2.124e-01,1.205e-01,5.645e-01,2.713e-02,1.530e-01,2.472e-01,1.197e-01,3.771e-01,8.134e-02,1.787e-01
STOM,3383,extracellular exosome,GO:0070062,cellular component,14,13,2.003e-01,2.124e-01,1.266e-01,5.548e-01,3.541e-02,1.424e-01,2.819e-01,1.197e-01,3.771e-01,7.814e-02,2.051e-01
STOM,3383,membrane,GO:0016020,cellular component,14,34,2.026e-01,2.124e-01,1.273e-01,5.514e-01,4.942e-02,1.282e-01,3.202e-01,1.197e-01,3.771e-01,6.509e-02,2.491e-01
STOM,3383,endoplasmic reticulum,GO:0005783,cellular component,14,17,2.159e-01,2.124e-01,1.409e-01,5.360e-01,3.825e-02,1.534e-01,3.040e-01,1.197e-01,3.771e-01,8.285e-02,2.397e-01
STOM,3383,cytoskeleton,GO:0005856,cellular component,14,11,2.236e-01,2.262e-01,1.463e-01,5.292e-01,3.856e-02,1.586e-01,3.151e-01,1.277e-01,4.006e-01,8.539e-02,2.507e-01
STOM,3383,membrane raft,GO:0045121,cellular component,14,3,2.253e-01,2.124e-01,1.504e-01,5.217e-01,4.974e-02,1.437e-01,3.535e-01,1.197e-01,3.771e-01,7.981e-02,2.834e-01
STOM,3383,RNA polymerase binding,GO:0070063,molecular function,14,4,2.255e-01,2.124e-01,1.511e-01,5.222e-01,4.440e-02,1.507e-01,3.375e-01,1.197e-01,3.771e-01,8.553e-02,2.668e-01
STOM,3383,plasma membrane,GO:0005886,cellular component,14,16,2.256e-01,2.188e-01,1.488e-01,5.196e-01,6.534e-02,1.271e-01,4.005e-01,1.168e-01,4.096e-01,6.570e-02,3.368e-01
STOM,3383,integral component of plasma membrane,GO:0005887,cellular component,14,17,3.634e-01,3.067e-01,2.967e-01,3.880e-01,4.141e-02,2.602e-01,5.074e-01,2.082e-01,4.517e-01,1.945e-01,4.526e-01
STOM,3383,protein binding,GO:0005515,molecular function,14,157,3.695e-01,3.112e-01,3.048e-01,3.839e-01,3.257e-02,2.841e-01,4.805e-01,2.145e-01,4.514e-01,2.188e-01,4.247e-01
LRRC70,35155,positive regulation of response to cytokine stimulus,GO:0060760,biological process,2,6,5.059e-01,6.966e-01,4.558e-01,2.828e-01,3.506e-02,4.046e-01,6.326e-01,6.116e-01,7.932e-01,3.405e-01,6.101e-01
LRRC70,35155,integral component of plasma membrane,GO:0005887,cellular component,2,17,6.887e-01,7.251e-01,6.705e-01,1.527e-01,5.045e-02,5.099e-01,9.302e-01,6.027e-01,8.722e-01,4.816e-01,9.335e-01
NYX,8082,extracellular matrix,GO:0031012,cellular component,3,23,1.564e-01,1.528e-01,8.444e-02,6.225e-01,2.421e-02,1.272e-01,1.923e-01,1.252e-01,1.866e-01,5.827e-02,1.224e-01
NYX,8082,extracellular space,GO:0005615,cellular component,3,19,1.715e-01,1.528e-01,1.019e-01,5.931e-01,1.358e-02,1.534e-01,1.918e-01,1.252e-01,1.866e-01,8.347e-02,1.244e-01
NYX,8082,protein binding,GO:0005515,molecular function,3,157,4.730e-01,4.235e-01,4.235e-01,3.059e-01,1.347e-02,4.189e-01,5.341e-01,3.740e-01,4.795e-01,3.740e-01,4.795e-01
LINGO4,31814,extracellular matrix,GO:0031012,cellular component,2,23,1.439e-01,9.814e-02,7.314e-02,6.436e-01,3.797e-02,1.037e-01,1.997e-01,6.450e-02,1.493e-01,4.072e-02,1.314e-01
LINGO4,31814,extracellular space,GO:0005615,cellular component,2,19,1.704e-01,9.814e-02,9.814e-02,5.984e-01,2.876e-02,1.335e-01,2.176e-01,6.450e-02,1.493e-01,6.450e-02,1.493e-01
LINGO3,21206,extracellular matrix,GO:0031012,cellular component,2,23,1.475e-01,1.019e-01,7.584e-02,6.377e-01,4.209e-02,1.030e-01,2.112e-01,6.589e-02,1.576e-01,3.949e-02,1.456e-01
LINGO3,21206,extracellular space,GO:0005615,cellular component,2,19,1.733e-01,1.019e-01,1.019e-01,5.921e-01,2.999e-02,1.345e-01,2.233e-01,6.589e-02,1.576e-01,6.589e-02,1.576e-01
LINGO2,21207,extracellular matrix,GO:0031012,cellular component,3,23,8.790e-02,1.555e-02,1.286e-02,8.902e-01,1.249e-02,8.550e-02,9.036e-02,1.363e-02,1.775e-02,8.876e-03,1.863e-02
LINGO2,21207,extracellular space,GO:0005615,cellular component,3,19,8.790e-02,1.555e-02,1.551e-02,8.744e-01,7.128e-03,8.550e-02,9.036e-02,1.363e-02,1.775e-02,1.356e-02,1.773e-02
LINGO1,21205,epidermal growth factor receptor binding,GO:0005154,molecular function,5,3,1.031e-01,7.825e-02,3.967e-02,7.359e-01,9.569e-03,9.491e-02,1.119e-01,6.887e-02,8.889e-02,3.387e-02,4.646e-02
LINGO1,21205,extracellular matrix,GO:0031012,cellular component,5,23,1.033e-01,7.825e-02,3.933e-02,7.372e-01,2.054e-02,9.119e-02,1.171e-01,6.887e-02,8.889e-02,2.800e-02,5.526e-02
LINGO1,21205,extracellular space,GO:0005615,cellular component,5,19,1.270e-01,7.825e-02,5.868e-02,6.789e-01,7.781e-03,1.194e-01,1.351e-01,6.887e-02,8.889e-02,5.166e-02,6.667e-02
LINGO1,21205,protein binding,GO:0005515,molecular function,5,157,3.634e-01,2.988e-01,2.988e-01,3.904e-01,1.162e-02,3.283e-01,4.023e-01,2.645e-01,3.374e-01,2.645e-01,3.374e-01
LGI1,6572,signaling receptor binding,GO:0005102,molecular function,5,58,8.790e-02,8.740e-02,1.748e-02,8.461e-01,2.814e-02,8.550e-02,9.036e-02,4.893e-02,1.561e-01,9.786e-03,3.122e-02
LGI1,6572,neuron projection development,GO:0031175,biological process,5,9,1.389e-01,1.549e-01,6.195e-02,6.650e-01,6.816e-02,8.012e-02,2.408e-01,5.424e-02,4.422e-01,2.170e-02,1.769e-01
LGI1,6572,axon guidance,GO:0007411,biological process,5,22,4.232e-01,4.674e-01,3.660e-01,3.410e-01,2.970e-02,3.404e-01,5.263e-01,3.101e-01,7.046e-01,2.713e-01,4.938e-01
LGI1,6572,positive regulation of cell growth,GO:0030307,biological process,5,14,4.473e-01,4.968e-01,3.775e-01,3.068e-01,9.778e-02,2.388e-01,8.378e-01,2.943e-01,8.384e-01,1.701e-01,8.376e-01
LGI1,6572,protein binding,GO:0005515,molecular function,5,157,6.344e-01,6.154e-01,5.982e-01,1.963e-01,4.623e-02,4.812e-01,8.362e-01,4.278e-01,8.854e-01,4.276e-01,8.367e-01
LGR5,4504,Golgi apparatus,GO:0005794,cellular component,12,5,3.226e-01,6.606e-01,2.450e-01,4.174e-01,7.927e-02,1.679e-01,6.196e-01,4.397e-01,9.926e-01,1.000e-01,6.000e-01
LGR5,4504,transmembrane signaling receptor activity,GO:0004888,molecular function,12,38,3.985e-01,6.606e-01,3.353e-01,3.566e-01,5.257e-02,2.706e-01,5.868e-01,4.397e-01,9.926e-01,2.011e-01,5.591e-01
LGR5,4504,nucleoplasm,GO:0005654,cellular component,12,4,4.682e-01,6.606e-01,4.046e-01,2.956e-01,8.544e-02,2.454e-01,8.935e-01,4.397e-01,9.926e-01,1.766e-01,9.274e-01
LGR5,4504,integral component of plasma membrane,GO:0005887,cellular component,12,17,4.791e-01,6.606e-01,4.188e-01,2.882e-01,8.214e-02,2.603e-01,8.819e-01,4.397e-01,9.926e-01,1.909e-01,9.188e-01
LGR5,4504,hormone-mediated signaling pathway,GO:0009755,biological process,12,16,4.865e-01,6.702e-01,4.358e-01,2.855e-01,6.477e-02,3.179e-01,7.445e-01,4.586e-01,9.794e-01,2.529e-01,7.508e-01
LGR5,4504,adenylate cyclase-activating G protein-coupled receptor signaling pathway,GO:0007189,biological process,12,8,4.868e-01,6.606e-01,4.342e-01,2.879e-01,6.169e-02,3.184e-01,7.444e-01,4.397e-01,9.926e-01,2.553e-01,7.384e-01
LGR5,4504,protein binding,GO:0005515,molecular function,12,157,4.984e-01,6.606e-01,4.460e-01,2.811e-01,5.982e-02,3.224e-01,7.707e-01,4.397e-01,9.926e-01,2.576e-01,7.722e-01
LGR5,4504,positive regulation of canonical Wnt signaling pathway,GO:0090263,biological process,12,8,5.189e-01,6.606e-01,4.698e-01,2.612e-01,7.084e-02,3.359e-01,8.015e-01,4.397e-01,9.926e-01,2.776e-01,7.950e-01
LGR5,4504,trans-Golgi network membrane,GO:0032588,cellular component,12,2,5.227e-01,6.606e-01,4.782e-01,2.660e-01,4.652e-02,3.731e-01,7.321e-01,4.397e-01,9.926e-01,3.184e-01,7.184e-01
LGR5,4504,G protein-coupled peptide receptor activity,GO:0008528,molecular function,12,28,5.546e-01,6.606e-01,5.122e-01,2.466e-01,4.381e-02,4.047e-01,7.600e-01,4.397e-01,9.926e-01,3.530e-01,7.431e-01
LGR5,4504,activation of adenylate cyclase activity,GO:0007190,biological process,12,3,8.396e-01,8.327e-01,8.327e-01,6.853e-02,8.079e-03,8.185e-01,8.614e-01,8.046e-01,8.618e-01,8.046e-01,8.618e-01
LGR4,13299,transmembrane signaling receptor activity,GO:0004888,molecular function,9,38,4.036e-01,7.242e-01,3.412e-01,3.537e-01,4.841e-02,2.804e-01,5.810e-01,6.134e-01,8.550e-01,2.091e-01,5.569e-01
LGR4,13299,hormone-mediated signaling pathway,GO:0009755,biological process,9,16,5.133e-01,7.242e-01,4.614e-01,2.693e-01,6.577e-02,3.296e-01,7.992e-01,6.134e-01,8.550e-01,2.568e-01,8.290e-01
LGR4,13299,positive regulation of canonical Wnt signaling pathway,GO:0090263,biological process,9,8,5.186e-01,7.242e-01,4.726e-01,2.631e-01,6.295e-02,3.490e-01,7.707e-01,6.134e-01,8.550e-01,2.910e-01,7.674e-01
LGR4,13299,adenylate cyclase-activating G protein-coupled receptor signaling pathway,GO:0007189,biological process,9,8,5.233e-01,7.242e-01,4.818e-01,2.667e-01,3.654e-02,4.115e-01,6.654e-01,6.134e-01,8.550e-01,3.605e-01,6.439e-01
LGR4,13299,integral component of plasma membrane,GO:0005887,cellular component,9,17,5.468e-01,7.242e-01,5.043e-01,2.503e-01,4.643e-02,3.942e-01,7.583e-01,6.134e-01,8.550e-01,3.395e-01,7.491e-01
LGR4,13299,protein binding,GO:0005515,molecular function,9,157,5.694e-01,7.242e-01,5.334e-01,2.376e-01,3.208e-02,4.529e-01,7.158e-01,6.134e-01,8.550e-01,4.111e-01,6.922e-01
LGR4,13299,G protein-coupled peptide receptor activity,GO:0008528,molecular function,9,28,5.922e-01,7.242e-01,5.601e-01,2.243e-01,2.143e-02,5.032e-01,6.969e-01,6.134e-01,8.550e-01,4.743e-01,6.614e-01
LGR4,13299,activation of adenylate cyclase activity,GO:0007190,biological process,9,3,8.514e-01,8.452e-01,8.452e-01,5.951e-02,1.215e-02,8.171e-01,8.872e-01,8.044e-01,8.880e-01,8.044e-01,8.880e-01
LRRC26,31409,ion channel binding,GO:0044325,molecular function,10,3,1.185e-01,3.410e-01,4.787e-02,7.074e-01,4.793e-02,8.438e-02,1.665e-01,1.936e-01,6.009e-01,2.197e-02,1.043e-01
LRRC26,31409,potassium channel regulator activity,GO:0015459,molecular function,10,4,1.788e-01,3.410e-01,9.641e-02,5.885e-01,8.587e-02,8.467e-02,3.776e-01,1.936e-01,6.009e-01,2.949e-02,3.152e-01
LRRC26,31409,positive regulation of voltage-gated potassium channel activity,GO:1903818,biological process,10,8,2.837e-01,4.167e-01,2.076e-01,4.595e-01,5.645e-02,1.774e-01,4.535e-01,2.459e-01,7.064e-01,1.062e-01,4.055e-01
LRRC26,31409,extracellular exosome,GO:0070062,cellular component,10,13,3.148e-01,4.167e-01,2.409e-01,4.287e-01,5.673e-02,1.966e-01,5.041e-01,2.459e-01,7.064e-01,1.212e-01,4.789e-01
LRRC26,31409,potassium ion transmembrane transport,GO:0071805,biological process,10,7,3.604e-01,4.167e-01,2.926e-01,3.927e-01,3.258e-02,2.822e-01,4.602e-01,2.459e-01,7.064e-01,2.040e-01,4.197e-01
LRRC26,31409,voltage-gated potassium channel activity,GO:0005249,molecular function,10,10,3.950e-01,4.167e-01,3.333e-01,3.617e-01,3.903e-02,2.934e-01,5.317e-01,2.459e-01,7.064e-01,2.204e-01,5.039e-01
LRRC26,31409,voltage-gated potassium channel complex,GO:0008076,cellular component,10,17,4.070e-01,4.297e-01,3.460e-01,3.528e-01,3.809e-02,3.066e-01,5.403e-01,2.692e-01,6.860e-01,2.398e-01,4.991e-01
LRRC26,31409,potassium channel activator activity,GO:0099104,molecular function,10,5,4.245e-01,4.167e-01,3.649e-01,3.366e-01,5.114e-02,2.905e-01,6.202e-01,2.459e-01,7.064e-01,2.165e-01,6.152e-01
LRRC26,31409,integral component of plasma membrane,GO:0005887,cellular component,10,17,4.270e-01,4.167e-01,3.652e-01,3.328e-01,6.156e-02,2.690e-01,6.777e-01,2.459e-01,7.064e-01,1.936e-01,6.889e-01
LRRC26,31409,protein binding,GO:0005515,molecular function,10,157,4.418e-01,4.167e-01,3.780e-01,3.207e-01,7.044e-02,2.618e-01,7.456e-01,2.459e-01,7.064e-01,1.841e-01,7.758e-01
CHADL,25165,collagen-containing extracellular matrix,GO:0062023,cellular component,6,10,8.790e-02,5.705e-02,1.382e-02,8.870e-01,6.657e-03,8.550e-02,9.036e-02,3.385e-02,9.615e-02,1.177e-02,1.624e-02
CHADL,25165,negative regulation of collagen fibril organization,GO:1904027,biological process,6,4,1.028e-01,6.484e-02,3.236e-02,7.661e-01,5.206e-02,7.407e-02,1.427e-01,3.033e-02,1.387e-01,1.390e-02,7.537e-02
CHADL,25165,extracellular matrix,GO:0031012,cellular component,6,23,1.033e-01,6.484e-02,3.055e-02,7.733e-01,5.940e-02,7.376e-02,1.446e-01,3.033e-02,1.387e-01,1.148e-02,8.130e-02
CHADL,25165,extracellular space,GO:0005615,cellular component,6,19,1.173e-01,6.922e-02,4.906e-02,7.027e-01,4.988e-02,7.685e-02,1.791e-01,3.517e-02,1.362e-01,2.214e-02,1.087e-01
CHADL,25165,collagen binding,GO:0005518,molecular function,6,4,1.464e-01,8.184e-02,7.457e-02,6.412e-01,3.240e-02,1.123e-01,1.908e-01,4.822e-02,1.389e-01,4.549e-02,1.222e-01
CHADL,25165,collagen fibril binding,GO:0098633,molecular function,6,2,1.536e-01,8.184e-02,8.184e-02,6.265e-01,3.499e-02,1.144e-01,2.062e-01,4.822e-02,1.389e-01,4.822e-02,1.389e-01
TRIL,22200,regulation of cytokine production involved in immune response,GO:0002718,biological process,6,11,1.112e-01,1.359e-01,3.648e-02,7.476e-01,6.119e-02,7.454e-02,1.657e-01,1.139e-01,1.622e-01,1.368e-02,9.727e-02
TRIL,22200,lipopolysaccharide binding,GO:0001530,molecular function,6,3,1.428e-01,1.803e-01,7.248e-02,6.471e-01,1.090e-02,1.293e-01,1.577e-01,1.348e-01,2.412e-01,6.098e-02,8.615e-02
TRIL,22200,lipopolysaccharide receptor complex,GO:0046696,cellular component,6,3,1.995e-01,1.803e-01,1.275e-01,5.550e-01,2.456e-02,1.610e-01,2.471e-01,1.348e-01,2.412e-01,9.048e-02,1.796e-01
TRIL,22200,toll-like receptor 4 signaling pathway,GO:0034142,biological process,6,6,2.182e-01,1.803e-01,1.431e-01,5.341e-01,3.337e-02,1.610e-01,2.957e-01,1.348e-01,2.412e-01,9.098e-02,2.252e-01
TRIL,22200,extracellular space,GO:0005615,cellular component,6,19,2.265e-01,1.803e-01,1.546e-01,5.219e-01,1.916e-02,1.898e-01,2.704e-01,1.348e-01,2.412e-01,1.195e-01,2.000e-01
TRIL,22200,extracellular matrix,GO:0031012,cellular component,6,23,2.545e-01,1.803e-01,1.803e-01,4.934e-01,2.295e-02,2.096e-01,3.091e-01,1.348e-01,2.412e-01,1.348e-01,2.412e-01
LRIT3,24783,regulation of fibroblast growth factor receptor signaling pathway,GO:0040036,biological process,1,7,1.625e-01,8.960e-02,8.960e-02,6.134e-01,1.983e-02,1.355e-01,1.948e-01,6.633e-02,1.210e-01,6.633e-02,1.210e-01
LRIG3,30991,extracellular matrix,GO:0031012,cellular component,3,23,1.567e-01,1.529e-01,8.539e-02,6.205e-01,2.594e-02,1.257e-01,1.954e-01,1.199e-01,1.951e-01,5.764e-02,1.265e-01
LRIG3,30991,extracellular space,GO:0005615,cellular component,3,19,1.728e-01,1.529e-01,1.020e-01,5.929e-01,1.657e-02,1.504e-01,1.985e-01,1.199e-01,1.951e-01,7.994e-02,1.300e-01
LRIG3,30991,protein binding,GO:0005515,molecular function,3,157,4.727e-01,4.224e-01,4.224e-01,3.061e-01,1.730e-02,4.100e-01,5.450e-01,3.595e-01,4.963e-01,3.595e-01,4.963e-01
LRRC52,32156,ion channel binding,GO:0044325,molecular function,7,3,1.275e-01,3.380e-01,5.300e-02,6.915e-01,5.583e-02,8.514e-02,1.910e-01,1.576e-01,7.250e-01,2.157e-02,1.302e-01
LRRC52,32156,positive regulation of voltage-gated potassium channel activity,GO:1903818,biological process,7,8,2.801e-01,3.882e-01,2.017e-01,4.614e-01,6.835e-02,1.558e-01,5.036e-01,1.908e-01,7.897e-01,8.737e-02,4.655e-01
LRRC52,32156,potassium ion transmembrane transport,GO:0071805,biological process,7,7,3.452e-01,3.882e-01,2.767e-01,4.012e-01,5.049e-02,2.294e-01,5.196e-01,1.908e-01,7.897e-01,1.550e-01,4.939e-01
LRRC52,32156,voltage-gated potassium channel activity,GO:0005249,molecular function,7,10,3.744e-01,3.882e-01,3.086e-01,3.733e-01,6.190e-02,2.298e-01,6.101e-01,1.908e-01,7.897e-01,1.553e-01,6.131e-01
LRRC52,32156,voltage-gated potassium channel complex,GO:0008076,cellular component,7,17,4.011e-01,4.172e-01,3.382e-01,3.557e-01,4.936e-02,2.784e-01,5.777e-01,2.361e-01,7.371e-01,2.098e-01,5.453e-01
LRRC52,32156,potassium channel activator activity,GO:0099104,molecular function,7,5,4.047e-01,3.882e-01,3.399e-01,3.477e-01,6.906e-02,2.379e-01,6.886e-01,1.908e-01,7.897e-01,1.632e-01,7.083e-01
LRRC52,32156,protein binding,GO:0005515,molecular function,7,157,4.511e-01,4.092e-01,3.849e-01,3.080e-01,8.705e-02,2.344e-01,8.682e-01,1.910e-01,8.766e-01,1.594e-01,9.294e-01
ELFN1,33154,negative regulation of phosphatase activity,GO:0010923,biological process,3,10,1.622e-01,1.789e-01,9.050e-02,6.112e-01,2.977e-02,1.271e-01,2.070e-01,1.278e-01,2.505e-01,5.811e-02,1.410e-01
ELFN1,33154,extracellular matrix,GO:0031012,cellular component,3,23,2.212e-01,1.789e-01,1.469e-01,5.285e-01,3.911e-02,1.562e-01,3.132e-01,1.278e-01,2.505e-01,8.665e-02,2.489e-01
ELFN1,33154,extracellular space,GO:0005615,cellular component,3,19,2.574e-01,1.844e-01,1.844e-01,4.892e-01,2.376e-02,2.112e-01,3.137e-01,1.375e-01,2.473e-01,1.375e-01,2.473e-01
CHAD,1909,extracellular matrix,GO:0031012,cellular component,2,23,1.439e-01,9.697e-02,7.225e-02,6.451e-01,4.079e-02,1.019e-01,2.032e-01,6.302e-02,1.492e-01,3.827e-02,1.364e-01
CHAD,1909,extracellular space,GO:0005615,cellular component,2,19,1.694e-01,9.697e-02,9.697e-02,6.001e-01,2.923e-02,1.320e-01,2.174e-01,6.302e-02,1.492e-01,6.302e-02,1.492e-01
LRRTM2,19409,GABA-ergic synapse,GO:0098982,cellular component,5,3,1.065e-01,8.302e-02,4.073e-02,7.319e-01,2.994e-02,8.444e-02,1.344e-01,6.321e-02,1.090e-01,2.488e-02,6.668e-02
LRRTM2,19409,extracellular space,GO:0005615,cellular component,5,19,1.087e-01,8.302e-02,4.406e-02,7.206e-01,6.079e-03,1.050e-01,1.127e-01,6.321e-02,1.090e-01,3.983e-02,4.874e-02
